"year","state_id","state","cve_cie","morbilidad"
2015,4,"Campeche","J00-J99",16507
2015,4,"Campeche","K00-K93",9882
2015,4,"Campeche","L00-L99",2838
2015,4,"Campeche","M00-M99",3862
2015,4,"Campeche","N00-N99",7712
2015,4,"Campeche","O00-O99",19739
2015,4,"Campeche","P00-P96",300
2015,4,"Campeche","Q00-Q99",102
2015,4,"Campeche","R00-R99",14368
2015,4,"Campeche","S00-T99",14736
2015,4,"Campeche","Z00-Z99",9228
2015,5,"Coahuila de Zaragoza","A00-B99",1669
2015,5,"Coahuila de Zaragoza","C00-D48",1008
2015,5,"Coahuila de Zaragoza","D50-D89",433
2015,5,"Coahuila de Zaragoza","E00-E90",4779
2015,5,"Coahuila de Zaragoza","F00-F99",1979
2015,5,"Coahuila de Zaragoza","G00-G99",1182
2015,5,"Coahuila de Zaragoza","H00-H59",2413
2015,5,"Coahuila de Zaragoza","I00-I99",1564
2015,5,"Coahuila de Zaragoza","J00-J99",13365
2015,5,"Coahuila de Zaragoza","K00-K93",10172
2015,5,"Coahuila de Zaragoza","L00-L99",2150
2015,5,"Coahuila de Zaragoza","M00-M99",2924
2015,5,"Coahuila de Zaragoza","N00-N99",6152
2015,5,"Coahuila de Zaragoza","O00-O99",25630
2015,5,"Coahuila de Zaragoza","P00-P96",658
2015,5,"Coahuila de Zaragoza","Q00-Q99",213
2015,5,"Coahuila de Zaragoza","R00-R99",4743
2015,5,"Coahuila de Zaragoza","S00-T99",18939
2015,5,"Coahuila de Zaragoza","Z00-Z99",11468
2015,6,"Colima","A00-B99",3903
2015,6,"Colima","C00-D48",497
2015,6,"Colima","D50-D89",258
2015,6,"Colima","E00-E90",2705
2015,6,"Colima","F00-F99",1480
2015,6,"Colima","G00-G99",1002
2015,6,"Colima","H00-H59",1864
2015,6,"Colima","I00-I99",876
2015,6,"Colima","J00-J99",10853
2015,6,"Colima","K00-K93",7596
2015,6,"Colima","L00-L99",2041
2015,6,"Colima","M00-M99",2880
2015,6,"Colima","N00-N99",4753
2015,6,"Colima","O00-O99",2729
2015,6,"Colima","P00-P96",304
2015,6,"Colima","Q00-Q99",124
2015,6,"Colima","R00-R99",9502
2015,6,"Colima","S00-T99",17643
2015,6,"Colima","V01-Y98",16
2015,6,"Colima","Z00-Z99",11591
2015,7,"Chiapas","A00-B99",16295
2015,7,"Chiapas","C00-D48",3309
2015,7,"Chiapas","D50-D89",2070
2015,7,"Chiapas","E00-E90",12375
2015,7,"Chiapas","F00-F99",3280
2015,7,"Chiapas","G00-G99",3085
2015,7,"Chiapas","H00-H59",4691
2015,7,"Chiapas","I00-I99",3252
2015,7,"Chiapas","J00-J99",46591
2015,7,"Chiapas","K00-K93",28443
2015,7,"Chiapas","L00-L99",6151
2015,7,"Chiapas","M00-M99",8934
2015,7,"Chiapas","N00-N99",21541
2015,7,"Chiapas","O00-O99",62768
2015,7,"Chiapas","P00-P96",962
2015,7,"Chiapas","Q00-Q99",505
2015,7,"Chiapas","R00-R99",24101
2015,7,"Chiapas","S00-T99",27777
2015,7,"Chiapas","Z00-Z99",65593
2015,8,"Chihuahua","A00-B99",3169
2015,8,"Chihuahua","C00-D48",951
2015,8,"Chihuahua","D50-D89",599
2015,8,"Chihuahua","E00-E90",3537
2015,8,"Chihuahua","F00-F99",1863
2015,8,"Chihuahua","G00-G99",2270
2015,8,"Chihuahua","H00-H59",3072
2015,8,"Chihuahua","I00-I99",2673
2015,8,"Chihuahua","J00-J99",22082
2015,8,"Chihuahua","K00-K93",12426
2015,8,"Chihuahua","L00-L99",3453
2015,8,"Chihuahua","M00-M99",6433
2015,8,"Chihuahua","N00-N99",10491
2015,8,"Chihuahua","O00-O99",17854
2015,8,"Chihuahua","P00-P96",276
2015,8,"Chihuahua","Q00-Q99",174
2015,8,"Chihuahua","R00-R99",6624
2015,8,"Chihuahua","S00-T99",29391
2015,8,"Chihuahua","Z00-Z99",30679
2015,9,"Ciudad de México","A00-B99",9977
2015,9,"Ciudad de México","C00-D48",5597
2015,9,"Ciudad de México","D50-D89",2758
2015,9,"Ciudad de México","E00-E90",25994
2015,9,"Ciudad de México","F00-F99",19883
2015,9,"Ciudad de México","G00-G99",10261
2015,9,"Ciudad de México","H00-H59",10655
2015,9,"Ciudad de México","I00-I99",12403
2015,9,"Ciudad de México","J00-J99",79863
2015,9,"Ciudad de México","K00-K93",59735
2015,9,"Ciudad de México","L00-L99",13741
2015,9,"Ciudad de México","M00-M99",34796
2015,9,"Ciudad de México","N00-N99",52818
2015,9,"Ciudad de México","O00-O99",122586
2015,9,"Ciudad de México","P00-P96",3993
2015,9,"Ciudad de México","Q00-Q99",1282
2015,9,"Ciudad de México","R00-R99",27217
2015,9,"Ciudad de México","S00-T99",191917
2015,9,"Ciudad de México","V01-Y98",10
2015,9,"Ciudad de México","Z00-Z99",66584
2015,10,"Durango","A00-B99",4054
2015,10,"Durango","C00-D48",656
2015,10,"Durango","D50-D89",698
2015,10,"Durango","E00-E90",4756
2015,10,"Durango","F00-F99",2711
2015,10,"Durango","G00-G99",3814
2015,10,"Durango","H00-H59",3912
2015,10,"Durango","I00-I99",2690
2015,10,"Durango","J00-J99",32618
2015,10,"Durango","K00-K93",17319
2015,10,"Durango","L00-L99",4039
2015,10,"Durango","M00-M99",6729
2015,10,"Durango","N00-N99",9713
2015,10,"Durango","O00-O99",24212
2015,10,"Durango","P00-P96",314
2015,10,"Durango","Q00-Q99",131
2015,10,"Durango","R00-R99",3922
2015,10,"Durango","S00-T99",25898
2015,10,"Durango","Z00-Z99",37148
2015,11,"Guanajuato","A00-B99",7742
2015,11,"Guanajuato","C00-D48",4623
2015,11,"Guanajuato","D50-D89",3245
2015,11,"Guanajuato","E00-E90",24746
2015,11,"Guanajuato","F00-F99",12288
2015,11,"Guanajuato","G00-G99",8917
2015,11,"Guanajuato","H00-H59",12711
2015,11,"Guanajuato","I00-I99",8788
2015,11,"Guanajuato","J00-J99",133458
2015,11,"Guanajuato","K00-K93",62550
2015,11,"Guanajuato","L00-L99",14790
2015,11,"Guanajuato","M00-M99",23855
2015,11,"Guanajuato","N00-N99",47741
2015,11,"Guanajuato","O00-O99",64538
2015,11,"Guanajuato","P00-P96",2961
2015,11,"Guanajuato","Q00-Q99",826
2015,11,"Guanajuato","R00-R99",41370
2015,11,"Guanajuato","S00-T99",188614
2015,11,"Guanajuato","Z00-Z99",134596
2015,12,"Guerrero","A00-B99",6030
2015,12,"Guerrero","C00-D48",1262
2015,12,"Guerrero","D50-D89",1749
2015,12,"Guerrero","E00-E90",8767
2015,12,"Guerrero","F00-F99",1971
2015,12,"Guerrero","G00-G99",1762
2015,12,"Guerrero","H00-H59",2276
2015,12,"Guerrero","I00-I99",2634
2015,12,"Guerrero","J00-J99",21933
2015,12,"Guerrero","K00-K93",18580
2015,12,"Guerrero","L00-L99",3331
2015,12,"Guerrero","M00-M99",4405
2015,12,"Guerrero","N00-N99",11725
2015,12,"Guerrero","O00-O99",21783
2015,12,"Guerrero","P00-P96",679
2015,12,"Guerrero","Q00-Q99",312
2015,12,"Guerrero","R00-R99",25309
2015,12,"Guerrero","S00-T99",31886
2015,12,"Guerrero","Z00-Z99",43443
2015,13,"Hidalgo","A00-B99",3098
2015,13,"Hidalgo","C00-D48",1793
2015,13,"Hidalgo","D50-D89",1379
2015,13,"Hidalgo","E00-E90",8780
2015,13,"Hidalgo","F00-F99",2061
2015,13,"Hidalgo","G00-G99",3302
2015,13,"Hidalgo","H00-H59",2095
2015,13,"Hidalgo","I00-I99",4531
2015,13,"Hidalgo","J00-J99",19639
2015,13,"Hidalgo","K00-K93",18322
2015,13,"Hidalgo","L00-L99",2462
2015,13,"Hidalgo","M00-M99",7117
2015,13,"Hidalgo","N00-N99",10658
2015,13,"Hidalgo","O00-O99",19738
2015,13,"Hidalgo","P00-P96",550
2015,13,"Hidalgo","Q00-Q99",217
2015,13,"Hidalgo","R00-R99",11478
2015,13,"Hidalgo","S00-T99",35611
2015,13,"Hidalgo","Z00-Z99",41768
2015,14,"Jalisco","A00-B99",8141
2015,14,"Jalisco","C00-D48",2562
2015,14,"Jalisco","D50-D89",2350
2015,14,"Jalisco","E00-E90",11145
2015,14,"Jalisco","F00-F99",15077
2015,14,"Jalisco","G00-G99",7057
2015,14,"Jalisco","H00-H59",10264
2015,14,"Jalisco","I00-I99",6676
2015,14,"Jalisco","J00-J99",81283
2015,14,"Jalisco","K00-K93",42930
2015,14,"Jalisco","L00-L99",10460
2015,14,"Jalisco","M00-M99",18661
2015,14,"Jalisco","N00-N99",31165
2015,14,"Jalisco","O00-O99",52310
2015,14,"Jalisco","P00-P96",1647
2015,14,"Jalisco","Q00-Q99",681
2015,14,"Jalisco","R00-R99",62490
2015,14,"Jalisco","S00-T99",91170
2015,14,"Jalisco","V01-Y98",1
2015,14,"Jalisco","Z00-Z99",146197
2015,15,"Estado de México","A00-B99",18392
2015,15,"Estado de México","C00-D48",6976
2015,15,"Estado de México","D50-D89",3391
2015,15,"Estado de México","E00-E90",38822
2015,15,"Estado de México","F00-F99",13846
2015,15,"Estado de México","G00-G99",13678
2015,15,"Estado de México","H00-H59",13488
2015,15,"Estado de México","I00-I99",12548
2015,15,"Estado de México","J00-J99",158826
2015,15,"Estado de México","K00-K93",90337
2015,15,"Estado de México","L00-L99",17532
2015,15,"Estado de México","M00-M99",32613
2015,15,"Estado de México","N00-N99",81775
2015,15,"Estado de México","O00-O99",154799
2015,15,"Estado de México","P00-P96",5823
2015,15,"Estado de México","Q00-Q99",1392
2015,15,"Estado de México","R00-R99",50905
2015,15,"Estado de México","S00-T99",170879
2015,15,"Estado de México","V01-Y98",5
2015,15,"Estado de México","Z00-Z99",283059
2015,16,"Michoacán de Ocampo","A00-B99",6071
2015,16,"Michoacán de Ocampo","C00-D48",2814
2015,16,"Michoacán de Ocampo","D50-D89",1639
2015,16,"Michoacán de Ocampo","E00-E90",11677
2015,16,"Michoacán de Ocampo","F00-F99",5537
2015,16,"Michoacán de Ocampo","G00-G99",5245
2015,16,"Michoacán de Ocampo","H00-H59",3343
2015,16,"Michoacán de Ocampo","I00-I99",4711
2015,16,"Michoacán de Ocampo","J00-J99",36342
2015,16,"Michoacán de Ocampo","K00-K93",30633
2015,16,"Michoacán de Ocampo","L00-L99",5708
2015,16,"Michoacán de Ocampo","M00-M99",9216
2015,16,"Michoacán de Ocampo","N00-N99",18511
2015,16,"Michoacán de Ocampo","O00-O99",28058
2015,16,"Michoacán de Ocampo","P00-P96",1009
2015,16,"Michoacán de Ocampo","Q00-Q99",786
2015,16,"Michoacán de Ocampo","R00-R99",23043
2015,16,"Michoacán de Ocampo","S00-T99",63532
2015,16,"Michoacán de Ocampo","Z00-Z99",46473
2015,17,"Morelos","A00-B99",5506
2015,17,"Morelos","C00-D48",1376
2015,17,"Morelos","D50-D89",1219
2015,17,"Morelos","E00-E90",9240
2015,17,"Morelos","F00-F99",2539
2015,17,"Morelos","G00-G99",2991
2015,17,"Morelos","H00-H59",4440
2015,17,"Morelos","I00-I99",2909
2015,17,"Morelos","J00-J99",39071
2015,17,"Morelos","K00-K93",19978
2015,17,"Morelos","L00-L99",4770
2015,17,"Morelos","M00-M99",5684
2015,17,"Morelos","N00-N99",16096
2015,17,"Morelos","O00-O99",42203
2015,17,"Morelos","P00-P96",972
2015,17,"Morelos","Q00-Q99",462
2015,17,"Morelos","R00-R99",17527
2015,17,"Morelos","S00-T99",49517
2015,17,"Morelos","Z00-Z99",10803
2015,18,"Nayarit","A00-B99",2409
2015,18,"Nayarit","C00-D48",796
2015,18,"Nayarit","D50-D89",499
2015,18,"Nayarit","E00-E90",3626
2015,18,"Nayarit","F00-F99",1576
2015,18,"Nayarit","G00-G99",1493
2015,18,"Nayarit","H00-H59",2294
2015,18,"Nayarit","I00-I99",1791
2015,18,"Nayarit","J00-J99",13455
2015,18,"Nayarit","K00-K93",8082
2015,18,"Nayarit","L00-L99",2381
2015,18,"Nayarit","M00-M99",2764
2015,18,"Nayarit","N00-N99",6081
2015,18,"Nayarit","O00-O99",3947
2015,18,"Nayarit","P00-P96",141
2015,18,"Nayarit","Q00-Q99",77
2015,18,"Nayarit","R00-R99",6924
2015,18,"Nayarit","S00-T99",19766
2015,18,"Nayarit","Z00-Z99",7892
2015,19,"Nuevo León","A00-B99",3035
2015,19,"Nuevo León","C00-D48",622
2015,19,"Nuevo León","D50-D89",542
2015,19,"Nuevo León","E00-E90",3442
2015,19,"Nuevo León","F00-F99",2726
2015,19,"Nuevo León","G00-G99",2322
2015,19,"Nuevo León","H00-H59",4990
2015,19,"Nuevo León","I00-I99",1908
2015,19,"Nuevo León","J00-J99",19679
2015,19,"Nuevo León","K00-K93",14351
2015,19,"Nuevo León","L00-L99",4241
2015,19,"Nuevo León","M00-M99",7171
2015,19,"Nuevo León","N00-N99",9637
2015,19,"Nuevo León","O00-O99",34654
2015,19,"Nuevo León","P00-P96",464
2015,19,"Nuevo León","Q00-Q99",197
2015,19,"Nuevo León","R00-R99",14314
2015,19,"Nuevo León","S00-T99",26114
2015,19,"Nuevo León","Z00-Z99",66955
2015,20,"Oaxaca","A00-B99",7511
2015,20,"Oaxaca","C00-D48",2265
2015,20,"Oaxaca","D50-D89",1425
2015,20,"Oaxaca","E00-E90",8331
2015,20,"Oaxaca","F00-F99",2451
2015,20,"Oaxaca","G00-G99",2768
2015,20,"Oaxaca","H00-H59",3468
2015,20,"Oaxaca","I00-I99",3326
2015,20,"Oaxaca","J00-J99",28940
2015,20,"Oaxaca","K00-K93",17307
2015,20,"Oaxaca","L00-L99",4045
2015,20,"Oaxaca","M00-M99",5573
2015,20,"Oaxaca","N00-N99",13635
2015,20,"Oaxaca","O00-O99",32852
2015,20,"Oaxaca","P00-P96",1992
2015,20,"Oaxaca","Q00-Q99",363
2015,20,"Oaxaca","R00-R99",17305
2015,20,"Oaxaca","S00-T99",31238
2015,20,"Oaxaca","Z00-Z99",57927
2015,21,"Puebla","A00-B99",12113
2015,21,"Puebla","C00-D48",3959
2015,21,"Puebla","D50-D89",3547
2015,21,"Puebla","E00-E90",18239
2015,21,"Puebla","F00-F99",5322
2015,21,"Puebla","G00-G99",5271
2015,21,"Puebla","H00-H59",7106
2015,21,"Puebla","I00-I99",6999
2015,21,"Puebla","J00-J99",73869
2015,21,"Puebla","K00-K93",36226
2015,21,"Puebla","L00-L99",8230
2015,21,"Puebla","M00-M99",12404
2015,21,"Puebla","N00-N99",27621
2015,21,"Puebla","O00-O99",52224
2015,21,"Puebla","P00-P96",1615
2015,21,"Puebla","Q00-Q99",577
2015,21,"Puebla","R00-R99",17138
2015,21,"Puebla","S00-T99",66136
2015,21,"Puebla","V01-Y98",1
2015,21,"Puebla","Z00-Z99",79463
2015,22,"Querétaro","A00-B99",2342
2015,22,"Querétaro","C00-D48",1918
2015,22,"Querétaro","D50-D89",869
2015,22,"Querétaro","E00-E90",6339
2015,22,"Querétaro","F00-F99",2499
2015,22,"Querétaro","G00-G99",1586
2015,22,"Querétaro","H00-H59",1517
2015,22,"Querétaro","I00-I99",2333
2015,22,"Querétaro","J00-J99",18457
2015,22,"Querétaro","K00-K93",13822
2015,22,"Querétaro","L00-L99",2271
2015,22,"Querétaro","M00-M99",2888
2015,22,"Querétaro","N00-N99",9809
2015,22,"Querétaro","O00-O99",37837
2015,22,"Querétaro","P00-P96",1061
2015,22,"Querétaro","Q00-Q99",264
2015,22,"Querétaro","R00-R99",8480
2015,22,"Querétaro","S00-T99",23024
2015,22,"Querétaro","Z00-Z99",36843
2015,23,"Quintana Roo","A00-B99",3034
2015,23,"Quintana Roo","C00-D48",425
2015,23,"Quintana Roo","D50-D89",621
2015,23,"Quintana Roo","E00-E90",3510
2015,23,"Quintana Roo","F00-F99",1966
2015,23,"Quintana Roo","G00-G99",1067
2015,23,"Quintana Roo","H00-H59",2057
2015,23,"Quintana Roo","I00-I99",669
2015,23,"Quintana Roo","J00-J99",19455
2015,23,"Quintana Roo","K00-K93",9311
2015,23,"Quintana Roo","L00-L99",2593
2015,23,"Quintana Roo","M00-M99",3482
2015,23,"Quintana Roo","N00-N99",7588
2015,23,"Quintana Roo","O00-O99",9461
2015,23,"Quintana Roo","P00-P96",337
2015,23,"Quintana Roo","Q00-Q99",59
2015,23,"Quintana Roo","R00-R99",12076
2015,23,"Quintana Roo","S00-T99",20393
2015,23,"Quintana Roo","Z00-Z99",20831
2015,24,"San Luis Potosí","A00-B99",3831
2015,24,"San Luis Potosí","C00-D48",1394
2015,24,"San Luis Potosí","D50-D89",1109
2015,24,"San Luis Potosí","E00-E90",6579
2015,24,"San Luis Potosí","F00-F99",3225
2015,24,"San Luis Potosí","G00-G99",4032
2015,24,"San Luis Potosí","H00-H59",5379
2015,24,"San Luis Potosí","I00-I99",2999
2015,24,"San Luis Potosí","J00-J99",37375
2015,24,"San Luis Potosí","K00-K93",17760
2015,24,"San Luis Potosí","L00-L99",4321
2015,24,"San Luis Potosí","M00-M99",8154
2015,24,"San Luis Potosí","N00-N99",14142
2015,24,"San Luis Potosí","O00-O99",13214
2015,24,"San Luis Potosí","P00-P96",1203
2015,24,"San Luis Potosí","Q00-Q99",372
2015,24,"San Luis Potosí","R00-R99",9605
2015,24,"San Luis Potosí","S00-T99",42184
2015,24,"San Luis Potosí","Z00-Z99",33803
2015,25,"Sinaloa","A00-B99",7203
2015,25,"Sinaloa","C00-D48",2318
2015,25,"Sinaloa","D50-D89",930
2015,25,"Sinaloa","E00-E90",7173
2015,25,"Sinaloa","F00-F99",4806
2015,25,"Sinaloa","G00-G99",3633
2015,25,"Sinaloa","H00-H59",6314
2015,25,"Sinaloa","I00-I99",3464
2015,25,"Sinaloa","J00-J99",42174
2015,25,"Sinaloa","K00-K93",20817
2015,25,"Sinaloa","L00-L99",6274
2015,25,"Sinaloa","M00-M99",12452
2015,25,"Sinaloa","N00-N99",14372
2015,25,"Sinaloa","O00-O99",14892
2015,25,"Sinaloa","P00-P96",488
2015,25,"Sinaloa","Q00-Q99",269
2015,25,"Sinaloa","R00-R99",37830
2015,25,"Sinaloa","S00-T99",38325
2015,25,"Sinaloa","Z00-Z99",58832
2015,26,"Sonora","A00-B99",6020
2015,26,"Sonora","C00-D48",1671
2015,26,"Sonora","D50-D89",1322
2015,26,"Sonora","E00-E90",6746
2015,26,"Sonora","F00-F99",4231
2015,26,"Sonora","G00-G99",3668
2015,26,"Sonora","H00-H59",7002
2015,26,"Sonora","I00-I99",5769
2015,26,"Sonora","J00-J99",41070
2015,26,"Sonora","K00-K93",23150
2015,26,"Sonora","L00-L99",6699
2015,26,"Sonora","M00-M99",9695
2015,26,"Sonora","N00-N99",17713
2015,26,"Sonora","O00-O99",20707
2015,26,"Sonora","P00-P96",393
2015,26,"Sonora","Q00-Q99",224
2015,26,"Sonora","R00-R99",25575
2015,26,"Sonora","S00-T99",52447
2015,26,"Sonora","Z00-Z99",49260
2015,27,"Tabasco","A00-B99",7042
2015,27,"Tabasco","C00-D48",2473
2015,27,"Tabasco","D50-D89",2373
2015,27,"Tabasco","E00-E90",13914
2015,27,"Tabasco","F00-F99",5910
2015,27,"Tabasco","G00-G99",2973
2015,27,"Tabasco","H00-H59",5333
2015,27,"Tabasco","I00-I99",3674
2015,27,"Tabasco","J00-J99",44942
2015,27,"Tabasco","K00-K93",28083
2015,27,"Tabasco","L00-L99",6178
2015,27,"Tabasco","M00-M99",7596
2015,27,"Tabasco","N00-N99",20600
2015,27,"Tabasco","O00-O99",63736
2015,27,"Tabasco","P00-P96",1430
2015,27,"Tabasco","Q00-Q99",689
2015,27,"Tabasco","R00-R99",28292
2015,27,"Tabasco","S00-T99",42052
2015,27,"Tabasco","Z00-Z99",53032
2015,28,"Tamaulipas","A00-B99",6139
2015,28,"Tamaulipas","C00-D48",1358
2015,28,"Tamaulipas","D50-D89",1537
2015,28,"Tamaulipas","E00-E90",9690
2015,28,"Tamaulipas","F00-F99",3871
2015,28,"Tamaulipas","G00-G99",2936
2015,28,"Tamaulipas","H00-H59",4979
2015,28,"Tamaulipas","I00-I99",3949
2015,28,"Tamaulipas","J00-J99",34136
2015,28,"Tamaulipas","K00-K93",23036
2015,28,"Tamaulipas","L00-L99",4853
2015,28,"Tamaulipas","M00-M99",9474
2015,28,"Tamaulipas","N00-N99",13839
2015,28,"Tamaulipas","O00-O99",16983
2015,28,"Tamaulipas","P00-P96",819
2015,28,"Tamaulipas","Q00-Q99",183
2015,28,"Tamaulipas","R00-R99",13921
2015,28,"Tamaulipas","S00-T99",42459
2015,28,"Tamaulipas","Z00-Z99",29143
2015,29,"Tlaxcala","A00-B99",2406
2015,29,"Tlaxcala","C00-D48",1535
2015,29,"Tlaxcala","D50-D89",579
2015,29,"Tlaxcala","E00-E90",4859
2015,29,"Tlaxcala","F00-F99",1874
2015,29,"Tlaxcala","G00-G99",1769
2015,29,"Tlaxcala","H00-H59",2312
2015,29,"Tlaxcala","I00-I99",1780
2015,29,"Tlaxcala","J00-J99",17899
2015,29,"Tlaxcala","K00-K93",10779
2015,29,"Tlaxcala","L00-L99",2127
2015,29,"Tlaxcala","M00-M99",3873
2015,29,"Tlaxcala","N00-N99",8682
2015,29,"Tlaxcala","O00-O99",23402
2015,29,"Tlaxcala","P00-P96",718
2015,29,"Tlaxcala","Q00-Q99",523
2015,29,"Tlaxcala","R00-R99",5298
2015,29,"Tlaxcala","S00-T99",20621
2015,29,"Tlaxcala","Z00-Z99",23798
2015,30,"Veracruz de Ignacio de la Llave","A00-B99",13283
2015,30,"Veracruz de Ignacio de la Llave","C00-D48",3124
2015,30,"Veracruz de Ignacio de la Llave","D50-D89",2800
2015,30,"Veracruz de Ignacio de la Llave","E00-E90",17940
2015,30,"Veracruz de Ignacio de la Llave","F00-F99",10259
2015,30,"Veracruz de Ignacio de la Llave","G00-G99",5929
2015,30,"Veracruz de Ignacio de la Llave","H00-H59",7189
2015,30,"Veracruz de Ignacio de la Llave","I00-I99",6876
2015,30,"Veracruz de Ignacio de la Llave","J00-J99",48187
2015,30,"Veracruz de Ignacio de la Llave","K00-K93",40620
2015,30,"Veracruz de Ignacio de la Llave","L00-L99",8772
2015,30,"Veracruz de Ignacio de la Llave","M00-M99",11535
2015,30,"Veracruz de Ignacio de la Llave","N00-N99",27735
2015,30,"Veracruz de Ignacio de la Llave","O00-O99",51840
2015,30,"Veracruz de Ignacio de la Llave","P00-P96",2776
2015,30,"Veracruz de Ignacio de la Llave","Q00-Q99",792
2015,30,"Veracruz de Ignacio de la Llave","R00-R99",36220
2015,30,"Veracruz de Ignacio de la Llave","S00-T99",61244
2015,30,"Veracruz de Ignacio de la Llave","Z00-Z99",93092
2015,31,"Yucatán","A00-B99",941
2015,31,"Yucatán","C00-D48",364
2015,31,"Yucatán","D50-D89",286
2015,31,"Yucatán","E00-E90",1900
2015,31,"Yucatán","F00-F99",2275
2015,31,"Yucatán","G00-G99",616
2015,31,"Yucatán","H00-H59",400
2015,31,"Yucatán","I00-I99",674
2015,31,"Yucatán","J00-J99",3519
2015,31,"Yucatán","K00-K93",3727
2015,31,"Yucatán","L00-L99",709
2015,31,"Yucatán","M00-M99",1010
2015,31,"Yucatán","N00-N99",2441
2015,31,"Yucatán","O00-O99",2251
2015,31,"Yucatán","P00-P96",151
2015,31,"Yucatán","Q00-Q99",67
2015,31,"Yucatán","R00-R99",4201
2015,31,"Yucatán","S00-T99",9238
2015,31,"Yucatán","Z00-Z99",525
2015,32,"Zacatecas","A00-B99",3775
2015,32,"Zacatecas","C00-D48",1279
2015,32,"Zacatecas","D50-D89",1033
2015,32,"Zacatecas","E00-E90",5726
2015,32,"Zacatecas","F00-F99",3218
2015,32,"Zacatecas","G00-G99",3987
2015,32,"Zacatecas","H00-H59",5326
2015,32,"Zacatecas","I00-I99",2594
2015,32,"Zacatecas","J00-J99",39404
2015,32,"Zacatecas","K00-K93",20221
2015,32,"Zacatecas","L00-L99",4712
2015,32,"Zacatecas","M00-M99",12496
2015,32,"Zacatecas","N00-N99",14884
2015,32,"Zacatecas","O00-O99",6577
2015,32,"Zacatecas","P00-P96",290
2015,32,"Zacatecas","Q00-Q99",281
2015,32,"Zacatecas","R00-R99",19835
2015,32,"Zacatecas","S00-T99",30021
2015,32,"Zacatecas","Z00-Z99",50753
2016,1,"Aguascalientes","A00-B99",1600
2016,1,"Aguascalientes","C00-D48",1000
2016,1,"Aguascalientes","D50-D89",674
2016,1,"Aguascalientes","E00-E90",3390
2016,1,"Aguascalientes","F00-F99",8945
2016,1,"Aguascalientes","G00-G99",2033
2016,1,"Aguascalientes","H00-H59",2219
2016,1,"Aguascalientes","I00-I99",2198
2016,1,"Aguascalientes","J00-J99",17373
2016,1,"Aguascalientes","K00-K93",12328
2016,1,"Aguascalientes","L00-L99",2249
2016,1,"Aguascalientes","M00-M99",5397
2016,1,"Aguascalientes","N00-N99",9484
2016,1,"Aguascalientes","O00-O99",16887
2016,1,"Aguascalientes","P00-P96",327
2016,1,"Aguascalientes","Q00-Q99",416
2016,1,"Aguascalientes","R00-R99",6804
2016,1,"Aguascalientes","S00-T99",30358
2016,1,"Aguascalientes","V01-Y98",13
2016,1,"Aguascalientes","Z00-Z99",25952
2016,2,"Baja California","A00-B99",3191
2016,2,"Baja California","C00-D48",1625
2016,2,"Baja California","D50-D89",1254
2016,2,"Baja California","E00-E90",5974
2016,2,"Baja California","F00-F99",2925
2016,2,"Baja California","G00-G99",2576
2016,2,"Baja California","H00-H59",3501
2016,2,"Baja California","I00-I99",4465
2016,2,"Baja California","J00-J99",24017
2016,2,"Baja California","K00-K93",18416
2016,2,"Baja California","L00-L99",5305
2016,2,"Baja California","M00-M99",7901
2016,2,"Baja California","N00-N99",10683
2016,2,"Baja California","O00-O99",12706
2016,2,"Baja California","P00-P96",347
2016,2,"Baja California","Q00-Q99",250
2016,2,"Baja California","R00-R99",16936
2016,2,"Baja California","S00-T99",25457
2016,2,"Baja California","V01-Y98",626
2016,2,"Baja California","Z00-Z99",45179
2016,3,"Baja California Sur","A00-B99",1579
2016,3,"Baja California Sur","C00-D48",322
2016,3,"Baja California Sur","D50-D89",223
2016,3,"Baja California Sur","E00-E90",1849
2016,3,"Baja California Sur","F00-F99",1297
2016,3,"Baja California Sur","G00-G99",1432
2016,3,"Baja California Sur","H00-H59",2578
2016,3,"Baja California Sur","I00-I99",627
2016,3,"Baja California Sur","J00-J99",11712
2016,3,"Baja California Sur","K00-K93",7227
2016,3,"Baja California Sur","L00-L99",1893
2016,3,"Baja California Sur","M00-M99",3773
2016,3,"Baja California Sur","N00-N99",4453
2016,3,"Baja California Sur","O00-O99",2646
2016,3,"Baja California Sur","P00-P96",231
2016,3,"Baja California Sur","Q00-Q99",69
2016,3,"Baja California Sur","R00-R99",6329
2016,3,"Baja California Sur","S00-T99",7712
2016,3,"Baja California Sur","V01-Y98",11
2016,3,"Baja California Sur","Z00-Z99",13326
2016,4,"Campeche","A00-B99",4662
2016,4,"Campeche","C00-D48",534
2016,4,"Campeche","D50-D89",327
2016,4,"Campeche","E00-E90",3202
2016,4,"Campeche","F00-F99",1517
2016,4,"Campeche","G00-G99",935
2016,4,"Campeche","H00-H59",1981
2016,4,"Campeche","I00-I99",722
2016,4,"Campeche","J00-J99",13620
2016,4,"Campeche","K00-K93",8692
2016,4,"Campeche","L00-L99",2660
2016,4,"Campeche","M00-M99",3101
2016,4,"Campeche","N00-N99",6234
2016,4,"Campeche","O00-O99",18652
2016,4,"Campeche","P00-P96",193
2016,4,"Campeche","Q00-Q99",68
2016,4,"Campeche","R00-R99",7087
2016,4,"Campeche","S00-T99",12497
2016,4,"Campeche","Z00-Z99",8173
2016,5,"Coahuila de Zaragoza","A00-B99",1139
2016,5,"Coahuila de Zaragoza","C00-D48",494
